ID,Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3309,Zeke,0,-1,0,0,1,0,0,1,1,1,0,-1,0,0,0,0,0,,
3310,Jessica,-1,0,1,-1,0,1,0,1,-1,1,0,0,0,0,0,0,0,,
3311,Chris,1,0,-1,-1,1,0,0,1,1,-1,0,0,0,0,0,0,0,,
3312,Taylor,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,,
3313,Michelle,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,,
3314,Michaela,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,
3315,Figgy,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,
3316,CeCe,-1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,
3317,Lucy,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3318,Paul,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3319,Mari,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3320,Rachel,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3400,Boot,Ciera,Tony,Caleb,Malcolm,J.T.,Sandra,Jeff,Hali,Ozzy,Debbie,Zeke,Sierra,Andrea,Michaela,Cirie,Aubry,Tai,,
3401,Sarah,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,,
3402,Brad,0,0,1,1,0,0,0,1,1,-1,1,-1,1,1,-1,1,1,,
3403,Troyzan,1,1,0,0,0,0,0,1,1,-1,1,-1,1,1,-1,1,1,,
3404,Tai,0,0,1,1,0,1,1,1,1,-1,-1,1,1,0,-1,1,-1,,
3405,Aubry,1,1,0,-1,-1,0,0,1,-1,1,1,1,-1,-1,-1,-1,0,,
3406,Cirie,0,0,0,0,0,0,0,1,-1,1,1,1,1,-1,-1,0,0,,
3407,Michaela,1,1,0,-1,1,0,0,-1,-1,1,1,1,1,-1,0,0,0,,
3408,Andrea,0,0,0,0,0,1,1,1,-1,1,1,1,-1,0,0,0,0,,
3409,Sierra,0,0,1,1,0,0,0,1,1,-1,1,-1,0,0,0,0,0,,
3410,Zeke,0,0,0,0,0,1,1,1,-1,1,-1,0,0,0,0,0,0,,
3411,Debbie,0,0,1,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,,
3412,Ozzy,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,,
3413,Hali,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,
3414,Jeff,1,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,
3415,Sandra,1,-1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,
3416,J.T.,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,
3417,Malcolm,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3418,Caleb,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3419,Tony,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3420,Ciera,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3500,Boot,Katrina,Simone,Patrick,Alan,Roark,Ali,Jessica,Desi,Cole,JP,Joe,Lauren,Ashley,Mike,Devon,Ryan,,,
3501,Ben,1,0,0,0,0,0,1,1,1,-1,1,1,1,-1,0,0,,,
3502,Chrissy,1,0,0,0,1,1,1,1,-1,-1,-1,-1,1,1,0,0,,,
3503,Ryan,0,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,0,0,,,
3504,Devon,0,1,1,0,0,0,1,1,1,1,1,-1,1,0,0,1,,,
3505,Mike,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,0,0,0,,,
3506,Ashley,1,0,0,-1,0,0,1,1,1,1,1,-1,-1,0,0,0,,,
3507,Lauren,0,1,1,0,0,0,1,0,1,1,1,-1,0,0,0,0,,,
3508,Joe,0,0,0,1,0,0,-1,0,1,1,-1,0,0,0,0,0,,,
3509,JP,1,0,0,0,1,1,1,1,-1,-1,0,0,0,0,0,0,,,
3510,Cole,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,,,
3511,Desi,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,,,
3512,Jessica,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,
3513,Ali,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,,,
3514,Roark,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,
3515,Alan,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,
3516,Patrick,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3517,Simone,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3518,Katrina,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3600,Boot,Gonzalez,Jacob,Morgan,Brendan,Stephanie,James,Bradley,Chris,Libby,Desiree,Jenna,Michael,Chelsea,Kellyn,Sebastian,Donathan,Angela,,
3601,Wendell,0,0,-1,0,0,0,0,1,-1,1,0,1,1,1,1,1,0,,
3602,Domenick,0,0,-1,0,0,0,1,1,-1,1,0,1,1,1,1,1,0,,
3603,Laurel,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,,
3604,Angela,0,0,-1,0,0,1,0,-1,-1,0,1,0,-1,1,1,1,0,,
3605,Donathan,1,0,1,0,0,0,1,1,-1,1,-1,0,1,0,-1,-1,0,,
3606,Sebastian,0,0,0,1,1,0,0,1,-1,1,1,0,1,-1,-1,0,0,,
3607,Kellyn,0,0,0,1,1,1,0,1,1,1,0,1,-1,0,0,0,0,,
3608,Chelsea,0,0,0,1,1,0,1,1,1,-1,1,0,-1,0,0,0,0,,
3609,Michael,1,-1,0,-1,1,1,0,1,-1,1,0,0,0,0,0,0,0,,
3610,Jenna,1,1,0,-1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,,
3611,Desiree,0,0,0,1,1,1,0,-1,1,-1,0,0,0,0,0,0,0,,
3612,Libby,1,-1,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,,
3613,Chris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3614,Bradley,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,
3615,James,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,
3616,Stephanie,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,
3617,Brendan,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3618,Morgan,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3619,Jacob,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3620,Gonzalez,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3700,Boot,Jessica,Jeremy,Natalia,Natalie,Lyrsa,Elizabeth,John,Dan,Alec,Carl,Gabby,Christian,Davie,Alison,Kara,,,,
3701,Nick,1,0,0,1,1,1,1,1,1,1,-1,1,-1,1,0,,,,
3702,Mike,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,,,,
3703,Angelina,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,,,,
3704,Kara,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,,,,
3705,Alison,0,1,0,1,1,1,1,1,1,1,1,-1,1,-1,0,,,,
3706,Davie,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,0,,,,
3707,Christian,1,0,0,1,1,1,1,1,1,1,-1,-1,0,0,0,,,,
3708,Gabby,1,0,0,1,1,1,1,1,1,1,-1,0,0,0,0,,,,
3709,Carl,-1,0,0,1,1,1,1,1,1,-1,0,0,0,0,0,,,,
3710,Alec,0,1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,,,,
3711,Dan,0,1,0,1,1,1,-1,-1,0,0,0,0,0,0,0,,,,
3712,John,0,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,,,,
3713,Elizabeth,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
3714,Lyrsa,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,,,,
3715,Natalie,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,,
3716,Natalia,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3717,Bi,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3718,Jeremy,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3719,Jessica,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3720,Pat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
