ID,name,age,gender,state,season,place,days_survived,votes_against,place_percent,time_playing,total_times_played,players_in_season,season_number,is_censored,ChW,ChA,ChW%,VFB,VAP,TotV,TCA,TC%,wTCR,JVF,TotJ,JV%,SurvSc,SurvAv,Alliance_Score,prev_ids,new_id,seasons_played,FTC
2517,Roxy Morris,28.0,Female,NY,Philippines,17.0,6.0,4.0,0.11111111111111116,1.0,1,18.0,25.0,0,0.0,0.37,0.0,1.0,4.0,11.0,2.0,0.32,1.75,,,,0.32,1.75,-1.0,,,,0
2518,Zane Knight,28.0,Male,VA,Philippines,18.0,3.0,5.0,0.05555555555555558,1.0,1,18.0,25.0,0,0.0,0.17,0.0,0.0,5.0,6.0,1.0,-0.83,0.0,,,,-0.83,0.0,-1.0,,,,0
2601,John Cochran,25.0,Male,DC,Caramoan,1.0,39.0,0.0,1.0,2.0,2,20.0,26.0,1,5.03,11.9,0.42,8.0,0.0,99.0,12.0,0.67,4.67,8.0,8.0,1.0,2.09,15.7,0.7370039682539682,,,,1
2602,Sherri Biethman,41.0,Female,ID,Caramoan,2.0,39.0,6.0,0.95,1.0,1,20.0,26.0,1,0.58,11.9,0.05,9.0,6.0,93.0,11.0,0.81,2.29,0.0,8.0,0.0,0.86,2.87,0.7805555555555557,,,,1
2603,Dawn Meehan,42.0,Female,UT,Caramoan,3.0,39.0,2.0,0.9,2.0,2,20.0,26.0,1,1.65,11.9,0.14,9.0,2.0,99.0,12.0,0.75,3.5,0.0,8.0,0.0,0.89,5.15,0.7137566137566138,,,,1
2604,Eddie Fox,23.0,Male,NJ,Caramoan,4.0,38.0,16.0,0.85,1.0,1,20.0,26.0,0,0.94,11.9,0.08,2.0,12.0,93.0,11.0,0.17,0.32,,,,0.25,1.26,0.4680555555555555,,,,0
2605,Erik Reichenbach,27.0,Male,CA,Caramoan,5.0,36.0,2.0,0.8,2.0,2,20.0,26.0,1,2.47,9.9,0.25,6.0,2.0,82.0,9.0,0.59,1.53,,,,0.84,3.99,0.5120370370370371,,,,0
2606,Brenda Lowe,29.0,Female,FL,Caramoan,6.0,36.0,5.0,0.75,2.0,2,20.0,26.0,0,3.07,9.9,0.31,5.0,5.0,82.0,9.0,0.55,1.73,,,,0.86,4.79,0.7875000000000001,,,,0
2607,Andrea Boehlke,23.0,Female,NY,Caramoan,7.0,33.0,13.0,0.7,2.0,3,20.0,26.0,0,2.07,7.9,0.26,6.0,13.0,76.0,8.0,0.73,1.24,,,,0.99,3.3,0.6510416666666667,,,,0
2608,Reynold Toepfer,30.0,Male,CA,Caramoan,8.0,31.0,9.0,0.65,1.0,1,20.0,26.0,0,2.14,6.9,0.31,2.0,8.0,76.0,8.0,0.24,0.58,,,,0.55,2.73,0.4708333333333334,,,,0
2609,Malcolm Freberg,25.0,Male,CA,Caramoan,9.0,30.0,11.0,0.6,2.0,3,20.0,26.0,0,1.23,5.9,0.21,3.0,3.0,61.0,6.0,0.49,2.0,,,,0.7,3.23,0.46190476190476204,,,,0
2610,Phillip Sheppard,54.0,Male,CA,Caramoan,10.0,28.0,5.0,0.55,2.0,2,20.0,26.0,0,0.96,4.9,0.2,5.0,5.0,65.0,7.0,0.7,2.22,,,,0.9,3.18,0.7630952380952382,,,,0
2611,Michael Snow,44.0,Male,NY,Caramoan,11.0,25.0,10.0,0.5,1.0,1,20.0,26.0,0,0.47,3.7,0.13,3.0,10.0,62.0,7.0,0.41,0.86,,,,0.53,1.32,0.6333333333333334,,,,0
2612,Corinne Kaplan,33.0,Female,CA,Caramoan,12.0,22.0,7.0,0.45,2.0,2,20.0,26.0,0,0.61,2.5,0.25,4.0,7.0,44.0,5.0,0.77,2.04,,,,1.01,2.65,0.7222222222222222,,,,0
2613,Julia Landauer,21.0,Female,CA,Caramoan,13.0,19.0,9.0,0.4,1.0,1,20.0,26.0,0,0.27,1.5,0.18,3.0,5.0,39.0,5.0,0.57,1.87,,,,0.75,2.13,0.6933333333333332,,,,0
2614,Matt Bischoff,38.0,Male,OH,Caramoan,14.0,16.0,4.0,0.35,1.0,1,20.0,26.0,0,0.27,1.17,0.23,2.0,4.0,33.0,4.0,0.47,1.75,,,,0.7,2.02,0.76,,,,0
2615,Brandon Hantz,20.0,Male,TX,Caramoan,15.0,13.0,8.0,0.30000000000000004,2.0,2,20.0,26.0,0,0.76,1.02,0.74,0.0,8.0,19.0,2.0,-0.21,0.0,,,,0.53,0.76,-1.0,,,,0
2616,Laura Alexander,23.0,Female,DC,Caramoan,16.0,10.0,6.0,0.25,1.0,1,20.0,26.0,0,0.1,0.69,0.14,2.0,6.0,26.0,3.0,0.59,1.87,,,,0.73,1.97,0.75,,,,0
2617,Shamar Thomas,27.0,Male,NY,Caramoan,17.0,10.0,8.0,0.2,1.0,1,20.0,26.0,1,0.1,0.55,0.18,1.0,7.0,19.0,2.0,0.15,0.49,,,,0.33,0.59,-1.0,,,,0
2618,Hope Driskill,23.0,Female,MO,Caramoan,18.0,7.0,8.0,0.15000000000000002,1.0,1,20.0,26.0,0,0.1,0.42,0.24,0.0,3.0,19.0,2.0,-0.08,0.0,,,,0.16,0.1,-1.0,,,,0
2619,Allie Pohevitz,25.0,Female,NY,Caramoan,19.0,5.0,6.0,0.09999999999999998,1.0,1,20.0,26.0,0,0.1,0.31,0.32,0.0,6.0,10.0,1.0,-0.6,0.0,,,,-0.28,0.1,-1.0,,,,0
2620,Francesca Hogi,38.0,Female,NY,Caramoan,20.0,3.0,6.0,0.05000000000000005,2.0,2,20.0,26.0,0,0.1,0.2,0.5,0.0,6.0,10.0,1.0,-0.6,0.0,,,,-0.1,0.1,-1.0,,,,0
2701,Tyson Apostol,34.0,Male,UT,Blood vs. Water,1.0,39.0,2.0,1.0,3.0,3,20.0,27.0,1,2.91,10.11,0.29,9.0,2.0,83.0,11.0,0.82,3.82,7.0,8.0,0.875,1.98,11.98,0.4545763760049474,,,,1
2702,Monica Culpepper,42.0,Female,FL,Blood vs. Water,2.0,39.0,6.0,0.95,2.0,2,20.0,27.0,1,3.4,10.11,0.34,12.0,4.0,94.0,13.0,0.92,3.23,1.0,8.0,0.125,1.38,7.38,0.4846996753246753,,,,1
2703,Gervase Peterson,43.0,Male,PA,Blood vs. Water,3.0,39.0,6.0,0.9,2.0,2,20.0,27.0,1,1.91,10.11,0.19,10.0,4.0,83.0,11.0,0.9,3.18,0.0,8.0,0.0,1.09,5.09,0.49613481756338895,,,,1
2704,Tina Wesson,52.0,Female,NC,Blood vs. Water,4.0,28.0,10.0,0.85,3.0,3,20.0,27.0,1,1.88,8.61,0.22,5.0,10.0,68.0,9.0,0.54,1.11,,,,0.76,2.99,0.3757142857142857,,,,0
2705,Ciera Eastin,24.0,Female,OR,Blood vs. Water,5.0,37.0,14.0,0.8,1.0,3,20.0,27.0,0,1.37,9.11,0.15,8.0,13.0,101.0,13.0,0.61,1.01,,,,0.76,2.38,0.3863756613756613,,,,0
2706,Laura Morett,43.0,Female,OR,Blood vs. Water,6.0,26.0,19.0,0.75,2.0,2,20.0,27.0,1,3.3,8.75,0.38,4.0,19.0,56.0,6.0,0.61,0.81,,,,0.99,4.11,-1.0,,,,0
2707,Hayden Moss,27.0,Male,TX,Blood vs. Water,7.0,35.0,8.0,0.7,1.0,1,20.0,27.0,0,0.57,8.61,0.07,8.0,6.0,96.0,12.0,0.66,1.87,,,,0.73,2.43,0.5154160654160654,,,,0
2708,Katie Collins,25.0,Female,NY,Blood vs. Water,8.0,32.0,4.0,0.65,1.0,1,20.0,27.0,1,1.2,7.61,0.16,7.0,4.0,102.0,13.0,0.54,1.88,,,,0.69,3.08,0.36478354978354977,,,,0
2709,Caleb Bankston,26.0,Male,AL,Blood vs. Water,9.0,29.0,4.0,0.6,1.0,1,20.0,27.0,0,0.57,6.61,0.09,9.0,4.0,85.0,10.0,0.9,3.15,,,,0.98,3.72,0.5646464646464646,,,,0
2710,Vytas Baskauskas,33.0,Male,CA,Blood vs. Water,10.0,22.0,10.0,0.55,1.0,2,20.0,27.0,0,1.7,4.11,0.41,6.0,10.0,72.0,9.0,0.65,1.33,,,,1.06,3.03,0.4357142857142857,,,,0
2711,Aras Baskauskas,31.0,Male,CA,Blood vs. Water,11.0,21.0,7.0,0.5,2.0,2,20.0,27.0,0,0.91,2.61,0.35,1.0,7.0,29.0,3.0,0.25,0.85,,,,0.6,1.76,-1.0,,,,0
2712,Laura Boneham,44.0,Female,IN,Blood vs. Water,12.0,18.0,11.0,0.45,1.0,1,20.0,27.0,1,0.55,2.11,0.26,2.0,11.0,29.0,4.0,0.41,0.93,,,,0.66,1.48,-1.0,,,,0
2713,John Cody,30.0,Male,DC,Blood vs. Water,13.0,8.0,8.0,0.4,1.0,1,20.0,27.0,0,1.75,3.38,0.52,3.0,8.0,34.0,4.0,0.69,1.75,,,,1.21,3.5,0.4166666666666667,,,,0
2714,Kat Edorsson,23.0,Female,FL,Blood vs. Water,14.0,16.0,5.0,0.35,2.0,2,20.0,27.0,0,0.25,1.41,0.18,2.0,5.0,24.0,3.0,0.6,2.07,,,,0.78,2.33,-1.0,,,,0
2715,Brad Culpepper,44.0,Male,FL,Blood vs. Water,15.0,10.0,7.0,0.30000000000000004,1.0,2,20.0,27.0,0,0.25,1.55,0.16,4.0,4.0,40.0,5.0,0.78,2.8,,,,0.94,3.05,0.5833333333333334,,,,0
2716,Candice Cody,30.0,Female,DC,Blood vs. Water,16.0,1.0,6.0,0.25,1.0,1,20.0,27.0,0,1.25,2.0,0.63,0.0,6.0,10.0,1.0,-0.6,0.0,,,,0.03,1.25,-1.0,,,,0
2717,Marissa Peterson,21.0,Female,NC,Blood vs. Water,17.0,3.0,10.0,0.2,1.0,1,20.0,27.0,0,0.5,1.61,0.31,0.0,10.0,19.0,2.0,-0.26,0.0,,,,0.05,0.5,-1.0,,,,0
2718,Rachel Foulger,33.0,Female,UT,Blood vs. Water,18.0,6.0,5.0,0.15000000000000002,1.0,1,20.0,27.0,0,0.0,0.74,0.0,1.0,5.0,27.0,3.0,0.27,1.04,,,,0.27,1.04,-1.0,,,,0
2719,Colton Cumbie,22.0,Male,AL,Blood vs. Water,19.0,7.0,0.0,0.09999999999999998,2.0,2,20.0,27.0,1,0.24,0.24,1.0,1.0,0.0,10.0,1.0,0.26,1.08,,,,1.26,1.31,-1.0,,,,0
2720,Rupert Boneham,49.0,Male,IN,Blood vs. Water,20.0,1.0,0.0,0.05000000000000005,4.0,4,20.0,27.0,1,0.0,0.5,0.0,0.0,0.0,10.0,1.0,0.0,0.0,,,,0.0,0.0,-1.0,,,,0
2801,Tony Vlachos,39.0,Male,NJ,Cagayan,1.0,39.0,5.0,1.0,1.0,2,18.0,28.0,1,2.28,12.94,0.18,10.0,5.0,70.0,10.0,0.99,3.11,8.0,9.0,0.89,2.06,10.73,0.5798611111111109,,,,1
2802,Woo Hwang,29.0,Male,CA,Cagayan,2.0,39.0,4.0,0.9444444444444444,1.0,2,18.0,28.0,1,3.53,12.94,0.27,9.0,4.0,70.0,10.0,0.89,3.15,1.0,9.0,0.11,1.28,7.35,0.5121527777777778,,,,1
2803,Kass McQuillen,41.0,Female,CA,Cagayan,3.0,38.0,2.0,0.8888888888888888,1.0,2,18.0,28.0,0,1.63,12.94,0.13,9.0,2.0,85.0,13.0,0.69,3.23,,,,0.82,4.86,0.5867346938775511,,,,0
2804,Spencer Bledsoe,21.0,Male,IL,Cagayan,4.0,37.0,8.0,0.8333333333333334,1.0,2,18.0,28.0,0,4.41,11.94,0.37,6.0,8.0,82.0,12.0,0.49,1.17,,,,0.86,5.58,0.5599999999999999,,,,0
2805,Trish Hegarty,48.0,Female,MA,Cagayan,5.0,36.0,5.0,0.7777777777777778,1.0,1,18.0,28.0,0,1.33,10.94,0.12,5.0,5.0,63.0,8.0,0.62,1.94,,,,0.74,3.27,0.7464285714285714,,,,0
2806,Tasha Fox,37.0,Female,MO,Cagayan,6.0,33.0,4.0,0.7222222222222222,1.0,2,18.0,28.0,0,3.54,8.94,0.4,6.0,4.0,73.0,10.0,0.59,2.1,,,,0.99,5.64,0.5533333333333333,,,,0
2807,Jefra Bland,22.0,Female,KY,Cagayan,7.0,30.0,9.0,0.6666666666666667,1.0,1,18.0,28.0,0,1.76,7.61,0.23,5.0,9.0,58.0,7.0,0.69,1.54,,,,0.92,3.3,0.7222222222222222,,,,0
2808,Jeremiah Wood,34.0,Male,NC,Cagayan,8.0,28.0,9.0,0.6111111111111112,1.0,1,18.0,28.0,0,1.72,6.61,0.26,2.0,9.0,51.0,6.0,0.3,0.72,,,,0.56,2.43,0.5229166666666667,,,,0
2809,LJ McKanas,34.0,Male,MA,Cagayan,9.0,25.0,8.0,0.5555555555555556,1.0,1,18.0,28.0,0,1.51,5.36,0.28,3.0,8.0,43.0,5.0,0.56,1.4,,,,0.84,2.91,0.6466666666666667,,,,0
2810,Morgan McLeod,21.0,Female,CA,Cagayan,10.0,22.0,8.0,0.5,1.0,1,18.0,28.0,0,0.72,4.03,0.18,1.0,8.0,34.0,4.0,0.19,0.58,,,,0.37,1.3,0.75,,,,0
2811,Sarah Lacina,29.0,Female,IA,Cagayan,11.0,19.0,6.0,0.4444444444444444,1.0,2,18.0,28.0,0,0.83,2.83,0.29,1.0,6.0,18.0,2.0,0.33,1.4,,,,0.63,2.23,-1.0,,,,0
2812,Alexis Maxwell,21.0,Female,IL,Cagayan,12.0,16.0,8.0,0.3888888888888888,1.0,1,18.0,28.0,0,0.68,1.83,0.37,1.0,8.0,13.0,2.0,0.19,1.17,,,,0.57,1.85,-1.0,,,,0
2813,Lindsey Ogle,29.0,Female,IN,Cagayan,13.0,14.0,0.0,0.33333333333333337,1.0,1,18.0,28.0,1,0.55,1.43,0.39,0.0,0.0,7.0,1.0,-0.46,0.0,,,,-0.08,0.55,-1.0,,,,0
2814,Cliff Robinson,46.0,Male,NJ,Cagayan,14.0,14.0,4.0,0.2777777777777778,1.0,1,18.0,28.0,0,0.73,1.43,0.51,0.0,4.0,7.0,1.0,-0.57,0.0,,,,-0.06,0.73,-1.0,,,,0
2815,J'Tia Taylor,31.0,Female,IL,Cagayan,15.0,11.0,7.0,0.2222222222222222,1.0,1,18.0,28.0,0,0.13,1.12,0.11,2.0,7.0,15.0,3.0,0.51,1.7,,,,0.62,1.82,-1.0,,,,0
2816,Brice Johnston,27.0,Male,PA,Cagayan,16.0,8.0,5.0,0.16666666666666666,1.0,1,18.0,28.0,0,0.17,0.62,0.27,0.0,2.0,6.0,1.0,-0.33,0.0,,,,-0.06,0.17,-1.0,,,,0
2817,Garrett Adelstein,27.0,Male,CA,Cagayan,17.0,6.0,3.0,0.11111111111111116,1.0,1,18.0,28.0,0,0.0,0.37,0.0,1.0,3.0,11.0,2.0,0.36,2.0,,,,0.36,2.0,-1.0,,,,0
2818,David Samson,45.0,Male,FL,Cagayan,18.0,3.0,4.0,0.05555555555555558,1.0,1,18.0,28.0,0,0.0,0.17,0.0,0.0,4.0,6.0,1.0,-0.67,0.0,,,,-0.67,0.0,-1.0,,,,0
2901,Natalie Anderson,28.0,Female,NJ,San Juan del Sur,1.0,39.0,0.0,1.0,1.0,1,18.0,29.0,1,3.11,13.86,0.22,7.0,0.0,69.0,9.0,0.78,5.44,5.0,8.0,0.625,1.63,12.31,0.5061507936507937,,,,1
2902,Jaclyn Schultz,25.0,Female,NV,San Juan del Sur,2.0,39.0,6.0,0.9444444444444444,1.0,1,18.0,29.0,1,1.42,14.36,0.1,9.0,2.0,97.0,13.0,0.69,3.23,2.0,8.0,0.25,1.04,6.15,0.4312301587301587,,,,1
2903,Missy Payne,47.0,Female,TX,San Juan del Sur,3.0,39.0,3.0,0.8888888888888888,1.0,1,18.0,29.0,1,0.74,13.86,0.05,7.0,3.0,82.0,11.0,0.63,2.55,1.0,8.0,0.125,0.81,4.03,0.5157287157287158,,,,1
2904,Keith Nale,53.0,Male,LA,San Juan del Sur,4.0,38.0,16.0,0.8333333333333334,1.0,2,18.0,29.0,0,4.77,14.36,0.33,4.0,13.0,82.0,11.0,0.35,0.6,,,,0.68,5.37,0.4823953823953824,,,,0
2905,Baylor Wilson,20.0,Female,TN,San Juan del Sur,5.0,37.0,17.0,0.7777777777777778,1.0,1,18.0,29.0,0,1.37,13.36,0.1,8.0,16.0,93.0,12.0,0.65,0.93,,,,0.75,2.3,0.5355555555555556,,,,0
2906,Jon Misch,26.0,Male,MI,San Juan del Sur,6.0,35.0,8.0,0.7222222222222222,1.0,1,18.0,29.0,0,2.49,11.36,0.22,5.0,2.0,73.0,9.0,0.55,2.59,,,,0.77,5.08,0.5060657596371881,,,,0
2907,Alec Christy,22.0,Male,FL,San Juan del Sur,7.0,32.0,4.0,0.6666666666666667,1.0,1,18.0,29.0,0,0.93,9.53,0.1,4.0,4.0,69.0,8.0,0.49,1.75,,,,0.59,2.68,0.5115079365079365,,,,0
2908,Reed Kelly,31.0,Male,NY,San Juan del Sur,8.0,29.0,10.0,0.6111111111111112,1.0,1,18.0,29.0,0,2.86,8.03,0.36,1.0,10.0,47.0,5.0,0.16,0.4,,,,0.51,3.26,0.3333333333333333,,,,0
2909,Wes Nale,23.0,Male,LA,San Juan del Sur,9.0,26.0,2.0,0.5555555555555556,1.0,1,18.0,29.0,0,1.18,6.03,0.2,3.0,2.0,54.0,6.0,0.49,2.33,,,,0.69,3.51,0.5916666666666667,,,,0
2910,Jeremy Collins,36.0,Male,MA,San Juan del Sur,10.0,24.0,5.0,0.5,1.0,2,18.0,29.0,0,2.61,4.78,0.55,2.0,5.0,30.0,3.0,0.61,2.07,,,,1.16,4.69,-1.0,,,,0
2911,Josh Canfield,32.0,Male,NY,San Juan del Sur,11.0,21.0,6.0,0.4444444444444444,1.0,1,18.0,29.0,0,0.48,3.08,0.15,2.0,6.0,35.0,4.0,0.46,1.4,,,,0.61,1.88,0.475,,,,0
2912,Julie McGee,34.0,Female,GA,San Juan del Sur,12.0,18.0,2.0,0.3888888888888888,1.0,1,18.0,29.0,1,0.92,2.38,0.39,1.0,2.0,9.0,1.0,-0.28,0.78,,,,0.11,1.7,-1.0,,,,0
2913,Dale Wentworth,55.0,Male,WA,San Juan del Sur,13.0,15.0,8.0,0.33333333333333337,1.0,1,18.0,29.0,0,0.17,0.88,0.19,1.0,8.0,37.0,5.0,0.16,0.47,,,,0.35,0.63,0.58,,,,0
2914,Kelley Wentworth,28.0,Female,WA,San Juan del Sur,14.0,13.0,4.0,0.2777777777777778,1.0,2,18.0,29.0,0,0.4,0.71,0.57,1.0,4.0,16.0,2.0,0.38,1.75,,,,0.94,2.15,-1.0,,,,0
2915,Drew Christy,25.0,Male,FL,San Juan del Sur,15.0,10.0,5.0,0.2222222222222222,1.0,1,18.0,29.0,0,0.4,0.57,0.71,0.0,5.0,9.0,1.0,-0.56,0.0,,,,0.15,0.4,-1.0,,,,0
2916,John Rocker,39.0,Male,GA,San Juan del Sur,16.0,8.0,5.0,0.16666666666666666,1.0,1,18.0,29.0,0,0.0,0.9,0.0,1.0,5.0,24.0,3.0,0.26,1.04,,,,0.26,1.04,0.5,,,,0
2917,Val Collins,35.0,Female,MA,San Juan del Sur,17.0,6.0,9.0,0.11111111111111116,1.0,1,18.0,29.0,0,0.0,0.74,0.0,0.0,4.0,17.0,2.0,-0.12,0.0,,,,-0.12,0.0,-1.0,,,,0
2918,Nadiya Anderson,28.0,Female,NJ,San Juan del Sur,18.0,3.0,5.0,0.05555555555555558,1.0,1,18.0,29.0,0,0.0,0.11,0.0,0.0,5.0,9.0,1.0,-0.56,0.0,,,,-0.56,0.0,-1.0,,,,0
3001,Mike Holloway,38.0,Male,TX,Worlds Apart,1.0,39.0,4.0,1.0,1.0,1,18.0,30.0,1,7.54,13.8,0.55,9.0,0.0,85.0,11.0,0.82,5.73,6.0,8.0,0.75,2.11,17.76,0.4930284992784993,,,,1
3002,Will Sims II,41.0,Male,CA,Worlds Apart,2.0,39.0,4.0,0.9444444444444444,1.0,1,18.0,30.0,1,1.58,13.8,0.11,6.0,4.0,91.0,12.0,0.5,1.75,1.0,8.0,0.13,0.74,4.08,0.4296031746031746,,,,1
3003,Carolyn Rivera,52.0,Female,FL,Worlds Apart,3.0,39.0,10.0,0.8888888888888888,1.0,1,18.0,30.0,1,3.8,13.8,0.28,9.0,5.0,85.0,11.0,0.81,2.55,1.0,8.0,0.13,1.21,7.1,0.4813492063492064,,,,1
3004,Rodney Lavoie Jr.,24.0,Male,MA,Worlds Apart,4.0,38.0,5.0,0.8333333333333334,1.0,1,18.0,30.0,0,0.67,13.8,0.05,4.0,5.0,86.0,11.0,0.36,1.13,,,,0.41,1.8,0.5306947021232735,,,,0
3005,Sierra Dawn Thomas,27.0,Female,UT,Worlds Apart,5.0,37.0,6.0,0.7777777777777778,1.0,2,18.0,30.0,0,1.2,12.8,0.09,5.0,6.0,82.0,10.0,0.49,1.4,,,,0.59,2.6,0.420436507936508,,,,0
3006,Dan Foley,47.0,Male,ME,Worlds Apart,6.0,35.0,9.0,0.7222222222222222,1.0,1,18.0,30.0,0,1.12,10.8,0.1,5.0,9.0,77.0,10.0,0.49,1.08,,,,0.59,2.2,0.5002976190476189,,,,0
3007,Tyler Fredrickson,33.0,Male,CA,Worlds Apart,7.0,32.0,5.0,0.6666666666666667,1.0,1,18.0,30.0,0,2.16,9.47,0.23,3.0,5.0,70.0,8.0,0.37,1.17,,,,0.59,3.33,0.4806547619047618,,,,0
3008,Shirin Oskooi,31.0,Female,CA,Worlds Apart,8.0,29.0,7.0,0.6111111111111112,1.0,2,18.0,30.0,0,0.63,8.14,0.08,4.0,7.0,63.0,7.0,0.56,1.45,,,,0.63,2.08,0.2982142857142857,,,,0
3009,Jenn Brown,22.0,Female,CA,Worlds Apart,9.0,27.0,18.0,0.5555555555555556,1.0,1,18.0,30.0,0,1.0,6.89,0.15,4.0,11.0,60.0,7.0,0.55,1.07,,,,0.69,2.07,0.4857142857142858,,,,0
3010,Joe Anglim,25.0,Male,AZ,Worlds Apart,10.0,24.0,8.0,0.5,1.0,2,18.0,30.0,0,3.95,5.89,0.67,3.0,8.0,51.0,6.0,0.47,1.17,,,,1.15,5.12,0.35714285714285715,,,,0
3011,Hali Ford,25.0,Female,CA,Worlds Apart,11.0,22.0,8.0,0.4444444444444444,1.0,2,18.0,30.0,0,1.0,4.69,0.21,3.0,8.0,41.0,5.0,0.56,1.4,,,,0.77,2.4,0.5666666666666668,,,,0
3012,Kelly Remington,44.0,Female,NY,Worlds Apart,12.0,19.0,4.0,0.3888888888888888,1.0,1,18.0,30.0,0,0.62,2.69,0.23,1.0,4.0,25.0,3.0,0.28,1.17,,,,0.51,1.78,-1.0,,,,0
3013,Joaquin Souberbielle,27.0,Male,NY,Worlds Apart,13.0,16.0,4.0,0.33333333333333337,1.0,1,18.0,30.0,0,0.84,1.69,0.5,0.0,4.0,13.0,2.0,-0.15,0.0,,,,0.34,0.84,-1.0,,,,0
3014,Max Dawson,37.0,Male,CA,Worlds Apart,14.0,14.0,5.0,0.2777777777777778,1.0,1,18.0,30.0,0,0.55,1.35,0.41,1.0,5.0,13.0,2.0,0.31,1.56,,,,0.71,2.11,-1.0,,,,0
3015,Lindsey Cascaddan,24.0,Female,FL,Worlds Apart,15.0,11.0,5.0,0.2222222222222222,1.0,1,18.0,30.0,0,0.18,1.07,0.17,0.0,2.0,6.0,1.0,-0.33,0.0,,,,-0.16,0.18,-1.0,,,,0
3016,Nina Poersch,51.0,Female,CA,Worlds Apart,16.0,8.0,4.0,0.16666666666666666,1.0,1,18.0,30.0,0,0.17,0.57,0.29,0.0,4.0,11.0,2.0,-0.18,0.0,,,,0.11,0.17,-1.0,,,,0
3017,Vince Sly,32.0,Male,CA,Worlds Apart,17.0,6.0,3.0,0.11111111111111116,1.0,1,18.0,30.0,0,0.17,0.37,0.45,0.0,3.0,6.0,1.0,-0.5,0.0,,,,-0.05,0.17,-1.0,,,,0
3018,So Kim,31.0,Female,CA,Worlds Apart,18.0,3.0,4.0,0.05555555555555558,1.0,1,18.0,30.0,0,0.0,2.17,0.0,0.0,4.0,6.0,1.0,-0.67,0.0,,,,-0.67,0.0,-1.0,,,,0
3101,Jeremy Collins,37.0,Male,MA,Cambodia,1.0,39.0,3.0,1.0,2.0,2,20.0,31.0,1,1.64,15.43,0.11,7.0,0.0,91.0,11.0,0.64,4.45,10.0,10.0,1.0,1.74,12.09,0.5317460317460317,,,,1
3102,Tasha Fox,38.0,Female,MO,Cambodia,2.0,39.0,8.0,0.95,2.0,2,20.0,31.0,1,1.13,14.93,0.08,7.0,5.0,96.0,12.0,0.58,1.81,0.0,10.0,0.0,0.65,2.94,0.577929292929293,,,,1
3103,Spencer Bledsoe,22.0,Male,IL,Cambodia,3.0,39.0,11.0,0.9,2.0,2,20.0,31.0,1,3.95,14.93,0.26,9.0,11.0,117.0,14.0,0.64,1.2,0.0,10.0,0.0,0.9,5.15,0.5558291708291709,,,,1
3104,Kelley Wentworth,28.0,Female,WA,Cambodia,4.0,38.0,17.0,0.85,2.0,2,20.0,31.0,0,3.83,14.93,0.26,6.0,5.0,104.0,12.0,0.5,1.56,,,,0.75,5.38,0.4976905810239144,,,,0
3105,Keith Nale,54.0,Male,LA,Cambodia,5.0,37.0,4.0,0.8,2.0,2,20.0,31.0,0,3.16,13.93,0.23,2.0,4.0,81.0,9.0,0.22,0.78,,,,0.44,3.94,0.4739087301587302,,,,0
3106,Kimmi Kappenberg,42.0,Female,TX,Cambodia,6.0,36.0,9.0,0.75,2.0,2,20.0,31.0,0,0.8,12.93,0.06,5.0,2.0,82.0,9.0,0.55,2.59,,,,0.62,3.4,0.5854166666666667,,,,0
3107,Abi-Maria Gomes,35.0,Female,CA,Cambodia,7.0,35.0,14.0,0.7,2.0,2,20.0,31.0,0,0.72,11.93,0.06,8.0,14.0,107.0,12.0,0.66,1.04,,,,0.72,1.75,0.44936507936507936,,,,0
3108,Joe Anglim,26.0,Male,AZ,Cambodia,8.0,32.0,8.0,0.65,2.0,2,20.0,31.0,0,5.56,9.93,0.56,0.0,8.0,63.0,5.0,-0.03,0.0,,,,0.53,5.56,0.5055555555555555,,,,0
3109,Stephen Fishbach,36.0,Male,NY,Cambodia,9.0,29.0,9.0,0.6,2.0,2,20.0,31.0,0,1.84,7.93,0.23,4.0,4.0,61.0,7.0,0.56,2.0,,,,0.79,3.84,0.5129629629629631,,,,0
3110,Ciera Eastin,26.0,Female,OR,Cambodia,10.0,26.0,10.0,0.55,2.0,3,20.0,31.0,0,1.23,5.93,0.21,3.0,10.0,53.0,5.0,0.56,1.2,,,,0.77,2.43,0.425,,,,0
3111,Kelly Wiglesworth,37.0,Female,NC,Cambodia,11.0,24.0,8.0,0.5,2.0,2,20.0,31.0,0,0.72,4.73,0.15,1.0,8.0,68.0,7.0,0.13,0.33,,,,0.28,1.05,0.5446428571428571,,,,0
3112,Andrew Savage,51.0,Male,CA,Cambodia,12.0,21.0,4.0,0.45,2.0,2,20.0,31.0,0,1.23,4.03,0.3,3.0,4.0,43.0,5.0,0.58,2.1,,,,0.89,3.33,0.7,,,,0
3113,Kass McQuillen,42.0,Female,CA,Cambodia,13.0,19.0,6.0,0.4,2.0,2,20.0,31.0,0,0.75,2.36,0.32,1.0,6.0,20.0,2.0,0.35,1.4,,,,0.67,2.15,-1.0,,,,0
3114,Woo Hwang,31.0,Male,CA,Cambodia,14.0,16.0,5.0,0.35,2.0,2,20.0,31.0,0,0.52,1.36,0.38,2.0,5.0,37.0,5.0,0.37,1.24,,,,0.75,1.76,0.225,,,,0
3115,Terry Deitz,55.0,Male,CT,Cambodia,15.0,13.0,0.0,0.30000000000000004,2.0,2,20.0,31.0,1,0.52,1.58,0.33,0.0,0.0,19.0,2.0,-0.08,0.0,,,,0.25,0.52,-1.0,,,,0
